Project_names,Release,Date,OSE,BCE,PDE,SV,OS,SD,RS,TF,UI,TC
nsfwjs,v0.0.2,2019-02-14,0,1,1,0,0,0,0,1,0,1
nsfwjs,v0.0.3,2019-02-14,0,1,1,0,0,0,0,1,0,1
nsfwjs,v0.1.0,2019-02-16,0,1,1,0,0,0,1,1,0,1
nsfwjs,v0.1.1,2019-02-20,1,0,1,0,0,0,0,1,0,1
nsfwjs,v2.0.0,2019-05-02,1,1,1,1,0,0,0,1,0,1
nsfwjs,v2.1.0,2019-09-04,0,0,1,1,0,1,0,1,0,1
nsfwjs,v2.3.0,2020-10-23,1,1,1,1,0,0,1,1,0,1
nsfwjs,v2.4.0,2021-04-04,0,1,1,1,0,0,1,1,0,1
nsfwjs,v2.4.1,2021-06-26,0,1,1,1,1,1,0,1,0,1
nsfwjs,v3.0.0,2024-02-09,0,1,1,0,0,0,1,1,0,1
nsfwjs,v4.0.0,2024-03-05,0,1,1,0,0,0,1,1,0,1
nsfwjs,v4.1.0,2024-03-06,0,1,0,0,0,0,1,1,0,1
nsfwjs,v4.2.0,2024-10-11,0,1,1,0,0,0,1,1,0,1
