Project_names,Release,Date,OSE,BCE,PDE,SV,OS,SD,RS,TF,UI,TC
brainiak,v0.12a2,2024-11-17,0,1,1,0,0,0,0,1,0,1
brainiak,v0.12a3,2024-11-25,0,1,1,0,0,0,0,1,0,1
brainiak,v0.12a4,2024-11-26,0,1,1,0,0,0,1,1,0,1
brainiak,v0.12a5,2024-11-26,0,1,1,0,0,0,1,1,0,1
