Project_names,Release,Date,OSE,BCE,PDE,SV,OS,SD,RS,TF,UI,TC
LARK,v2.0,2019-07-30,0,1,1,0,0,0,1,1,0,1
LARK,v2.1.0,2019-08-28,0,1,1,0,0,0,1,1,0,1
LARK,v2.2.0,2019-10-12,1,1,1,1,0,0,1,1,0,1
LARK,v2.3.0,2020-02-24,1,1,1,1,0,0,1,1,0,1
LARK,v2.4.0,2020-06-30,0,1,1,0,0,1,1,1,0,1
