Release,Published_at
v1.7.0,2020-11-17T05:48:13Z
v1.6.0,2020-04-27T03:50:43Z
v1.5.1,2019-09-04T01:40:28Z
v1.5.0,2019-05-16T13:14:12Z
v1.4.0,2018-09-02T02:42:57Z
v1.3.0,2018-03-24T16:31:23Z
v1.2.1,2018-01-09T20:20:39Z
v1.2.0,2017-11-03T22:01:42Z
v1.1.0,2017-10-31T21:55:59Z
v1.0.2,2017-10-31T21:54:44Z
v1.0.1,2017-10-31T21:53:36Z
v1.0.0,2017-10-31T21:49:39Z
v1.0.0-rc3,2017-10-31T22:03:24Z
v1.0.0-rc2,2017-10-31T21:50:08Z
v1.0.0-rc1,2017-10-31T21:50:18Z
