Project_names,Release,Date,OSE,BCE,PDE,SV,OS,SD,RS,TF,UI,TC
schnetpack,v1.0.0,2021-10-12,0,0,1,1,0,0,0,1,1,0
schnetpack,v1.0.1,2022-10-26,0,1,1,0,0,0,1,1,0,1
schnetpack,v2.0.0-dev0,2022-12-07,0,1,1,0,0,0,1,1,0,1
schnetpack,v2.0.0,2022-12-15,0,1,1,0,0,0,1,1,0,1
schnetpack,v2.0.1,2023-03-07,0,1,1,0,0,0,1,1,0,1
schnetpack,v2.0.2,2023-04-24,0,1,1,0,0,0,0,1,0,1
schnetpack,v2.0.3,2023-04-25,0,1,1,1,0,0,1,1,0,1
schnetpack,v2.0.4,2023-09-29,1,0,1,1,0,0,0,1,1,1
schnetpack,v2.1.0,2024-08-28,0,1,1,0,0,0,1,1,0,1
