Release,Published_at
v2.1.7,2023-09-01T12:31:25Z
v2.1.6,2023-06-30T15:19:32Z
v2.1.5,2023-06-29T22:28:15Z
v2.1.4,2023-06-29T18:57:10Z
v2.1.3,2023-06-28T18:01:06Z
v2.1.2,2023-06-27T16:34:59Z
v2.1.1,2023-06-22T21:24:22Z
v2.1.0,2023-06-20T19:53:30Z
v2.0.5,2022-01-07T17:47:37Z
v2.0.4,2021-12-31T10:33:15Z
v2.0.2,2021-11-09T09:05:39Z
v2.0.1,2021-09-30T17:36:54Z
v2.0,2021-09-17T09:38:03Z
v1.6,2020-08-19T17:56:12Z
