Project_names,Release,Date,OSE,BCE,PDE,SV,OS,SD,RS,TF,UI,TC,CommunitySmells,SATD,SATD
scanpy,1.10.0.dev0,2023-08-25,0,1,1,0,0,0,1,1,0,1,5,47,47
scanpy,1.9.1,2023-08-25,0,1,1,0,0,0,1,1,0,1,5,47,47
scanpy,1.9.2,2023-08-25,0,1,1,0,0,0,1,1,0,1,5,48,48
scanpy,1.9.3,2023-08-25,0,1,1,0,0,0,1,1,0,1,5,48,48
scanpy,1.9.4,2023-08-25,0,1,1,0,0,0,1,1,0,1,5,47,47
scanpy,1.9.5,2023-10-06,0,1,1,0,0,0,1,1,0,1,5,47,47
scanpy,1.9.6,2023-10-31,1,1,1,1,0,0,1,1,0,1,7,47,47
scanpy,1.9.7,2024-01-25,0,1,1,0,0,0,0,1,0,1,4,47,47
scanpy,1.9.8,2024-01-26,0,1,1,0,0,0,1,1,0,1,5,47,47
scanpy,1.10.0rc1,2024-02-22,0,1,1,0,0,0,0,1,0,1,4,59,59
scanpy,1.10.0rc2,2024-02-23,0,1,1,0,0,0,1,1,0,1,5,59,59
scanpy,1.10.0,2024-03-26,0,1,1,0,0,0,1,1,0,1,5,57,57
scanpy,1.10.1,2024-04-09,0,1,1,1,0,0,1,1,0,1,6,57,57
scanpy,1.10.2,2024-06-25,0,1,1,1,0,0,1,1,0,1,6,60,60
scanpy,1.10.3,2024-09-17,1,1,1,1,0,0,1,1,0,1,7,60,60
scanpy,1.10.4,2024-11-12,0,1,1,1,0,0,1,1,0,1,6,61,61
scanpy,1.11.0rc1,2024-12-20,0,1,1,0,0,0,1,1,0,1,5,64,64
scanpy,1.11.0rc2,2025-01-24,0,1,1,0,0,0,1,1,0,1,5,65,65
