Project_names,Release,Date,OSE,BCE,PDE,SV,OS,SD,RS,TF,UI,TC,CommunitySmells,SATD,Code,Defect,Design,Documentation,M&T,Requirement,SATD
shap,0.25.0,2018-11-07,0,1,1,0,0,0,0,1,0,1,4,21,6,5,1,4,2,3,21
shap,0.25.1,2018-11-08,0,1,1,0,0,0,1,1,0,1,5,21,6,5,1,4,2,3,21
shap,0.25.2,2018-11-09,0,1,1,0,0,0,1,1,0,1,5,21,6,5,1,4,2,3,21
shap,0.26.0,2018-12-12,0,1,1,0,0,0,1,1,0,1,5,20,6,5,1,4,2,2,20
shap,0.27.0,2019-01-01,0,1,1,0,0,0,1,1,0,1,5,20,6,5,1,4,2,2,20
shap,0.28.0,2019-01-21,0,1,1,0,0,0,1,1,0,1,5,21,7,5,1,4,2,2,21
shap,0.28.1,2019-01-23,0,1,1,0,0,0,1,1,0,1,5,21,7,5,1,4,2,2,21
shap,0.28.2,2019-01-23,0,1,1,0,0,0,1,1,0,1,5,21,7,5,1,4,2,2,21
shap,0.28.3,2019-01-24,0,1,1,0,0,0,1,1,0,1,5,21,7,5,1,4,2,2,21
shap,0.28.4,2019-02-16,1,0,1,1,0,0,1,1,0,1,6,21,7,5,1,4,2,2,21
shap,0.28.5,2019-02-16,1,0,1,1,0,0,1,1,0,1,6,21,7,5,1,4,2,2,21
shap,0.29.1,2019-05-15,0,1,1,0,0,0,1,1,0,1,5,20,7,4,1,4,2,2,20
shap,0.29.2,2019-06-19,1,0,1,0,1,0,0,1,0,1,5,20,7,4,1,4,2,2,20
shap,0.29.3,2019-06-19,1,0,1,0,1,0,0,1,0,1,5,20,7,4,1,4,2,2,20
shap,0.30.0,2019-08-31,0,1,1,0,0,0,1,1,0,1,5,26,8,5,2,5,2,4,26
shap,0.30.1,2019-09-09,0,1,1,0,0,0,1,1,0,1,5,26,8,5,2,5,2,4,26
shap,0.30.2,2019-10-09,0,1,1,0,0,0,1,1,0,1,5,26,8,5,2,5,2,4,26
shap,0.31.0,2019-10-21,0,1,1,0,0,0,1,1,0,1,5,26,8,5,2,5,2,4,26
shap,0.32.0,2019-11-06,0,1,1,0,0,0,1,1,0,1,5,25,8,5,2,4,2,4,25
shap,0.32.1,2019-11-06,0,1,1,0,0,0,1,1,0,1,5,25,8,5,2,4,2,4,25
shap,0.33.0,2019-12-11,0,1,1,0,0,0,1,1,0,1,5,24,8,5,2,4,2,3,24
shap,0.34.0,2019-12-27,1,1,1,1,0,0,1,1,0,1,7,24,8,5,2,4,2,3,24
shap,0.35.0,2020-02-27,1,1,1,1,1,1,1,0,0,1,8,25,8,5,2,4,2,4,25
shap,v0.36.0,2020-08-27,1,0,1,1,0,0,0,1,0,1,5,51,10,12,2,6,3,18,51
shap,v0.37.0,2020-11-04,0,0,1,0,1,0,0,1,1,1,5,43,4,10,1,5,2,21,43
shap,v0.38.0,2021-01-14,0,1,1,0,0,0,1,1,0,1,5,48,4,10,1,7,2,24,48
shap,v0.38.1,2021-01-15,0,1,1,0,0,0,1,1,0,1,5,48,4,10,1,7,2,24,48
shap,v0.39.0,2021-03-03,1,1,1,1,0,1,1,1,0,1,8,44,4,9,1,5,2,23,44
shap,v0.40.0,2021-10-20,0,0,1,0,1,1,0,1,0,1,5,43,4,9,1,3,2,24,43
shap,v0.41.0,2022-06-16,0,0,1,1,0,0,0,0,0,1,3,45,4,10,1,3,2,25,45
shap,v0.42.0,2023-07-06,0,1,1,0,0,0,1,1,0,1,5,53,4,10,1,3,10,25,53
shap,v0.42.1,2023-07-15,1,0,1,1,0,0,0,1,0,1,5,58,4,10,2,3,13,26,58
shap,v0.43.0,2023-10-09,1,1,1,1,0,0,1,0,0,1,6,60,4,10,3,3,13,27,60
shap,v0.44.0,2023-12-07,0,1,1,0,0,0,1,1,0,1,5,60,4,10,3,3,13,27,60
shap,v0.44.1,2024-01-25,0,1,1,0,0,0,1,1,0,1,5,63,4,10,3,5,13,28,63
shap,v0.45.0,2024-03-08,0,1,1,0,0,0,1,1,0,1,5,67,5,11,4,5,13,29,67
shap,v0.45.1,2024-05-07,0,1,1,0,0,0,1,1,0,1,5,67,5,11,4,5,13,29,67
shap,v0.46.0,2024-06-27,1,1,1,1,0,0,1,0,0,1,6,69,5,11,5,6,13,29,69
shap,v0.47.0,2025-03-05,0,1,1,0,0,0,1,1,0,1,5,76,5,11,5,7,13,35,76
